1,NaN,0.0005
1.026,NaN,0.0005
1.052,NaN,0.0005
1.078,NaN,0.0005
1.104,NaN,0.0005
1.13,NaN,0.0005
1.156,NaN,0.0005
1.182,NaN,0.0005
1.208,NaN,0.0005
1.234,NaN,0.0005
1.26,NaN,0.0005
1.286,NaN,0.0005
1.3119999999999998,NaN,0.0005
1.338,NaN,0.0005
1.3639999999999999,NaN,0.0005
1.39,NaN,0.0005
1.416,NaN,0.0005
1.442,NaN,0.0005
1.468,NaN,0.0005
1.494,NaN,0.0005
1.52,NaN,0.0005
1.5459999999999998,NaN,0.0005
1.5719999999999998,NaN,0.0005
1.5979999999999999,NaN,0.0005
1.6239999999999999,NaN,0.0005
1.65,NaN,0.0005
1.676,NaN,0.0005
1.702,NaN,0.0005
1.7279999999999998,NaN,0.0005
1.754,NaN,0.0005
1.7799999999999998,NaN,0.0005
1.806,NaN,0.0005
1.8319999999999999,NaN,0.0005
1.8579999999999999,NaN,0.0005
1.884,NaN,0.0005
1.9099999999999997,NaN,0.0005
1.936,NaN,0.0005
1.9619999999999997,NaN,0.0005
1.988,NaN,0.0005
2.0140000000000002,NaN,0.0005
2.04,NaN,0.0005
2.066,NaN,0.0005
2.0919999999999996,NaN,0.0005
2.118,NaN,0.0005
2.1439999999999997,NaN,0.0005
2.17,NaN,0.0005
2.1959999999999997,NaN,0.0005
2.222,0.588,0.0005
2.2479999999999998,0.5549999999999999,0.0005
2.274,0.5309999999999999,0.0005
1,NaN,0.00125
1.026,NaN,0.00125
1.052,NaN,0.00125
1.078,NaN,0.00125
1.104,NaN,0.00125
1.13,NaN,0.00125
1.156,NaN,0.00125
1.182,NaN,0.00125
1.208,NaN,0.00125
1.234,NaN,0.00125
1.26,NaN,0.00125
1.286,NaN,0.00125
1.3119999999999998,NaN,0.00125
1.338,NaN,0.00125
1.3639999999999999,NaN,0.00125
1.39,NaN,0.00125
1.416,NaN,0.00125
1.442,NaN,0.00125
1.468,0.594,0.00125
1.494,0.579,0.00125
1.52,0.567,0.00125
1.5459999999999998,0.5549999999999999,0.00125
1.5719999999999998,0.5429999999999999,0.00125
1.5979999999999999,0.5309999999999999,0.00125
1.6239999999999999,0.522,0.00125
1.65,0.513,0.00125
1.676,0.501,0.00125
1.702,0.492,0.00125
1.7279999999999998,0.483,0.00125
1.754,0.474,0.00125
1.7799999999999998,0.46799999999999997,0.00125
1.806,0.45899999999999996,0.00125
1.8319999999999999,0.44999999999999996,0.00125
1.8579999999999999,0.44399999999999995,0.00125
1.884,0.435,0.00125
1.9099999999999997,0.429,0.00125
1.936,0.423,0.00125
1.9619999999999997,0.417,0.00125
1.988,0.411,0.00125
