1,0.013291262787237614,4,7200.013291262787,0.27097375713022653,0.013291262787237614
2,0.026581991987837388,4.000007384034881,7200.039873254775,0.27096237850852317,0.013290729200599774
3,0.03987218758026391,4.000022151808208,7200.079745442355,0.27095049933472304,0.013290195592426522
4,0.053161849542979055,4.000044303023531,7200.132907291898,0.2709381197001781,0.013289661962715145
5,0.06645097785444214,4.000073837384388,7200.199358269752,0.27092523970178206,0.013289128311463082
6,0.07973957249310992,4.000110754594306,7200.279097842245,0.2709118594419639,0.013288594638667786
7,0.09302763343743643,4.000155054356803,7200.372125475683,0.27089797902868235,0.01328806094432651
8,0.10631516066587314,4.00020673637538,7200.478440636349,0.27088359857543076,0.013287527228436707
9,0.119602154156869,4.000265800353527,7200.598042790506,0.27086871820123143,0.013286993490995866
10,0.1328886138888702,4.000332245994725,7200.730931404395,0.2708533380306252,0.013286459732001182
11,0.1461745398403205,4.000406073002441,7200.877105944235,0.2708374581936848,0.013285925951450311
12,0.15945993198966082,4.00048728108013,7201.036565876225,0.2708210788259892,0.013285392149340325
13,0.17274479031532972,4.000575869931236,7201.20931066654,0.2708042000686454,0.013284858325668891
14,0.18602911479576284,4.000671839259189,7201.395339781336,0.2707868220682605,0.013284324480433124
15,0.19931290540939345,4.000775188767409,7201.594652686745,0.2707689449769594,0.013283790613630608
16,0.21259616213465218,4.000885918159303,7201.80724884888,0.2707505689523675,0.013283256725258735
17,0.22587888494996705,4.001004027138267,7202.03312773383,0.2707316941576097,0.013282722815314868
18,0.2391610738337633,4.001129515407683,7202.272288807664,0.27071232076130497,0.013282188883796259
19,0.2524427287644636,4.001262382670925,7202.524731536429,0.27069244893756667,0.013281654930700298
20,0.26572384972048824,4.001402628631349,7202.790455386149,0.27067207886600125,0.013281120956024628
21,0.27900443668025465,4.001550252992305,7203.069459822829,0.27065121073168763,0.013280586959766416
22,0.2922844896221777,4.001705255457128,7203.361744312451,0.27062984472518725,0.013280052941923026
23,0.3055640085246699,4.001867635729139,7203.667308320976,0.27060798104254313,0.013279518902492238
24,0.3188429933661403,4.002037393511653,7203.986151314342,0.27058561988523694,0.013278984841470387
25,0.3321214441249966,4.0022145285079676,7204.318272758467,0.27056276146026426,0.013278450758856308
26,0.3453993607796425,4.002399040421371,7204.663672119247,0.2705394059800182,0.013277916654645894
27,0.35867674330848065,4.002590928955137,7205.022348862556,0.27051555366240776,0.013277382528838144
28,0.3719535916899097,4.002790193812531,7205.394302454246,0.2704912047307265,0.013276848381429063
29,0.38522990590232614,4.002996834696804,7205.779532360149,0.27046635941374597,0.013276314212416429
30,0.3985056859241241,4.003210851311193,7206.178038046072,0.2704410179456704,0.013275780021797967
31,0.4117809317336951,4.003432243358929,7206.589818977806,0.27041518056612507,0.013275245809571012
32,0.425055643309427,4.003661010543226,7207.014874621116,0.27038884752013737,0.013274711575731901
33,0.43832982062970677,4.003897152567287,7207.453204441746,0.2703620190582076,0.013274177320279745
34,0.4516034636729169,4.004140669134303,7207.904807905418,0.2703346954361738,0.01327364304321016
35,0.4648765724174395,4.004391559947455,7208.369684477836,0.2703068769153551,0.013273108744522588
36,0.4781491468416517,4.004649824709909,7208.847833624678,0.27027856376237963,0.013272574424212202
37,0.49142118692392955,4.004915463124821,7209.339254811602,0.2702497562493391,0.013272040082277836
38,0.5046926926426456,4.005188474895334,7209.843947504244,0.27022045465366096,0.013271505718716048
39,0.5179636639761703,4.00546885972458,7210.36191116822,0.2701906592581744,0.013270971333524728
40,0.5312341009028714,4.005756617315678,7210.893145269123,0.2701603703510613,0.013270436926701046
41,0.544504003401114,4.006051747371735,7211.437649272524,0.27012958822587296,0.01326990249824267
