2.02,0.296,NaN,2
2.02,0.298,NaN,2
2.02,0.3,NaN,2
2.02,0.302,NaN,2
2.02,0.304,NaN,2
2.02,0.306,NaN,2
2.02,0.308,NaN,2
2.02,0.31,NaN,2
2.02,0.312,NaN,2
2.02,0.314,NaN,2
2.02,0.316,NaN,2
2.02,0.318,NaN,2
2.02,0.31999999999999995,NaN,2
2.02,0.32199999999999995,NaN,2
2.02,0.32399999999999995,NaN,2
2.02,0.32599999999999996,NaN,2
2.02,0.32799999999999996,NaN,2
2.02,0.32999999999999996,NaN,2
2.02,0.33199999999999996,NaN,2
2.02,0.33399999999999996,NaN,2
2.02,0.33599999999999997,NaN,2
2.02,0.33799999999999997,NaN,2
2.02,0.33999999999999997,NaN,2
2.02,0.34199999999999997,NaN,2
2.02,0.344,NaN,2
2.02,0.346,NaN,2
2.02,0.348,NaN,2
2.03,0.25,NaN,2
2.03,0.252,NaN,2
2.03,0.254,NaN,2
2.03,0.256,NaN,2
2.03,0.258,NaN,2
2.03,0.26,NaN,2
2.03,0.262,NaN,2
2.03,0.264,NaN,2
2.03,0.266,NaN,2
2.03,0.268,NaN,2
2.03,0.27,NaN,2
2.03,0.272,NaN,2
2.03,0.274,NaN,2
2.03,0.276,NaN,2
2.03,0.27799999999999997,NaN,2
2.03,0.27999999999999997,NaN,2
2.03,0.282,NaN,2
2.03,0.284,NaN,2
2.03,0.286,NaN,2
2.03,0.288,NaN,2
2.03,0.29,NaN,2
2.03,0.292,NaN,2
2.03,0.294,NaN,2
2.03,0.296,NaN,2
2.03,0.298,NaN,2
2.03,0.3,NaN,2
2.03,0.302,NaN,2
2.03,0.304,NaN,2
2.03,0.306,NaN,2
2.03,0.308,NaN,2
2.03,0.31,NaN,2
2.03,0.312,NaN,2
2.03,0.314,NaN,2
2.03,0.316,NaN,2
2.03,0.318,NaN,2
2.03,0.31999999999999995,NaN,2
2.03,0.32199999999999995,NaN,2
2.03,0.32399999999999995,NaN,2
2.03,0.32599999999999996,NaN,2
2.03,0.32799999999999996,NaN,2
2.03,0.32999999999999996,NaN,2
2.03,0.33199999999999996,NaN,2
2.03,0.33399999999999996,NaN,2
2.03,0.33599999999999997,NaN,2
2.03,0.33799999999999997,NaN,2
2.03,0.33999999999999997,NaN,2
2.03,0.34199999999999997,NaN,2
2.03,0.344,NaN,2
2.03,0.346,NaN,2
2.03,0.348,NaN,2
2.04,0.25,NaN,2
2.04,0.252,NaN,2
2.04,0.254,NaN,2
2.04,0.256,NaN,2
2.04,0.258,NaN,2
2.04,0.26,NaN,2
2.04,0.262,NaN,2
2.04,0.264,NaN,2
2.04,0.266,NaN,2
2.04,0.268,NaN,2
2.04,0.27,NaN,2
2.04,0.272,NaN,2
2.04,0.274,NaN,2
2.04,0.276,NaN,2
2.04,0.27799999999999997,NaN,2
2.04,0.27999999999999997,NaN,2
2.04,0.282,NaN,2
2.04,0.284,NaN,2
2.04,0.286,NaN,2
2.04,0.288,NaN,2
2.04,0.29,NaN,2
2.04,0.292,NaN,2
2.04,0.294,NaN,2
2.04,0.296,NaN,2
2.04,0.298,NaN,2
2.04,0.3,NaN,2
2.04,0.302,NaN,2
2.04,0.304,NaN,2
2.04,0.306,NaN,2
2.04,0.308,NaN,2
2.04,0.31,NaN,2
2.04,0.312,NaN,2
2.04,0.314,NaN,2
2.04,0.316,NaN,2
2.04,0.318,NaN,2
2.04,0.31999999999999995,NaN,2
2.04,0.32199999999999995,NaN,2
2.04,0.32399999999999995,NaN,2
2.04,0.32599999999999996,NaN,2
2.04,0.32799999999999996,NaN,2
2.04,0.32999999999999996,NaN,2
2.04,0.33199999999999996,NaN,2
2.04,0.33399999999999996,NaN,2
2.04,0.33599999999999997,NaN,2
2.04,0.33799999999999997,NaN,2
2.04,0.33999999999999997,NaN,2
2.04,0.34199999999999997,NaN,2
2.04,0.344,NaN,2
2.04,0.346,NaN,2
2.04,0.348,NaN,2
2.05,0.25,NaN,2
2.05,0.252,NaN,2
2.05,0.254,NaN,2
2.05,0.256,NaN,2
2.05,0.258,NaN,2
2.05,0.26,NaN,2
2.05,0.262,NaN,2
2.05,0.264,NaN,2
2.05,0.266,NaN,2
2.05,0.268,NaN,2
2.05,0.27,NaN,2
2.05,0.272,NaN,2
2.05,0.274,NaN,2
2.05,0.276,NaN,2
2.05,0.27799999999999997,NaN,2
2.05,0.27999999999999997,NaN,2
2.05,0.282,NaN,2
2.05,0.284,NaN,2
2.05,0.286,NaN,2
2.05,0.288,NaN,2
2.05,0.29,NaN,2
2.05,0.292,NaN,2
2.05,0.294,NaN,2
2.05,0.296,NaN,2
2.05,0.298,NaN,2
2.05,0.3,NaN,2
2.05,0.302,NaN,2
2.05,0.304,NaN,2
2.05,0.306,NaN,2
2.05,0.308,NaN,2
2.05,0.31,NaN,2
2.05,0.312,NaN,2
2.05,0.314,NaN,2
2.05,0.316,NaN,2
2.05,0.318,NaN,2
2.05,0.31999999999999995,NaN,2
2.05,0.32199999999999995,NaN,2
2.05,0.32399999999999995,NaN,2
2.05,0.32599999999999996,NaN,2
2.05,0.32799999999999996,NaN,2
2.05,0.32999999999999996,NaN,2
2.05,0.33199999999999996,NaN,2
2.05,0.33399999999999996,NaN,2
2.05,0.33599999999999997,NaN,2
2.05,0.33799999999999997,NaN,2
2.05,0.33999999999999997,NaN,2
2.05,0.34199999999999997,NaN,2
2.05,0.344,NaN,2
2.05,0.346,NaN,2
2.05,0.348,NaN,2
2.06,0.25,NaN,2
2.06,0.252,NaN,2
2.06,0.254,NaN,2
2.06,0.256,NaN,2
2.06,0.258,NaN,2
2.06,0.26,NaN,2
2.06,0.262,NaN,2
2.06,0.264,NaN,2
2.06,0.266,NaN,2
2.06,0.268,NaN,2
2.06,0.27,NaN,2
2.06,0.272,NaN,2
2.06,0.274,NaN,2
2.06,0.276,NaN,2
2.06,0.27799999999999997,NaN,2
2.06,0.27999999999999997,NaN,2
2.06,0.282,NaN,2
2.06,0.284,NaN,2
2.06,0.286,NaN,2
2.06,0.288,NaN,2
2.06,0.29,NaN,2
2.06,0.292,NaN,2
2.06,0.294,NaN,2
2.06,0.296,NaN,2
2.06,0.298,NaN,2
2.06,0.3,NaN,2
2.06,0.302,NaN,2
2.06,0.304,NaN,2
2.06,0.306,NaN,2
2.06,0.308,NaN,2
2.06,0.31,NaN,2
2.06,0.312,NaN,2
2.06,0.314,NaN,2
2.06,0.316,NaN,2
2.06,0.318,NaN,2
2.06,0.31999999999999995,NaN,2
2.06,0.32199999999999995,NaN,2
2.06,0.32399999999999995,NaN,2
2.06,0.32599999999999996,NaN,2
2.06,0.32799999999999996,NaN,2
2.06,0.32999999999999996,NaN,2
2.06,0.33199999999999996,NaN,2
2.06,0.33399999999999996,NaN,2
2.06,0.33599999999999997,NaN,2
2.06,0.33799999999999997,NaN,2
2.06,0.33999999999999997,NaN,2
2.06,0.34199999999999997,NaN,2
2.06,0.344,NaN,2
2.06,0.346,NaN,2
2.06,0.348,NaN,2
2.07,0.25,NaN,2
2.07,0.252,NaN,2
2.07,0.254,NaN,2
2.07,0.256,NaN,2
2.07,0.258,NaN,2
2.07,0.26,NaN,2
2.07,0.262,NaN,2
2.07,0.264,NaN,2
2.07,0.266,NaN,2
2.07,0.268,NaN,2
2.07,0.27,NaN,2
2.07,0.272,NaN,2
2.07,0.274,NaN,2
2.07,0.276,NaN,2
2.07,0.27799999999999997,NaN,2
2.07,0.27999999999999997,NaN,2
2.07,0.282,NaN,2
2.07,0.284,NaN,2
2.07,0.286,NaN,2
2.07,0.288,NaN,2
2.07,0.29,NaN,2
2.07,0.292,NaN,2
2.07,0.294,NaN,2
2.07,0.296,NaN,2
2.07,0.298,NaN,2
2.07,0.3,NaN,2
2.07,0.302,NaN,2
2.07,0.304,NaN,2
2.07,0.306,NaN,2
2.07,0.308,NaN,2
2.07,0.31,NaN,2
2.07,0.312,NaN,2
2.07,0.314,NaN,2
2.07,0.316,NaN,2
2.07,0.318,NaN,2
2.07,0.31999999999999995,NaN,2
2.07,0.32199999999999995,NaN,2
2.07,0.32399999999999995,NaN,2
2.07,0.32599999999999996,NaN,2
2.07,0.32799999999999996,NaN,2
2.07,0.32999999999999996,NaN,2
2.07,0.33199999999999996,NaN,2
2.07,0.33399999999999996,NaN,2
2.07,0.33599999999999997,NaN,2
2.07,0.33799999999999997,NaN,2
2.07,0.33999999999999997,NaN,2
2.07,0.34199999999999997,NaN,2
2.07,0.344,NaN,2
2.07,0.346,NaN,2
2.07,0.348,NaN,2
2.08,0.25,NaN,2
2.08,0.252,NaN,2
2.08,0.254,NaN,2
2.08,0.256,NaN,2
2.08,0.258,NaN,2
2.08,0.26,NaN,2
2.08,0.262,NaN,2
2.08,0.264,NaN,2
2.08,0.266,NaN,2
2.08,0.268,NaN,2
2.08,0.27,NaN,2
2.08,0.272,NaN,2
2.08,0.274,NaN,2
2.08,0.276,NaN,2
2.08,0.27799999999999997,NaN,2
2.08,0.27999999999999997,NaN,2
2.08,0.282,NaN,2
2.08,0.284,NaN,2
2.08,0.286,NaN,2
2.08,0.288,NaN,2
2.08,0.29,NaN,2
2.08,0.292,NaN,2
2.08,0.294,NaN,2
2.08,0.296,NaN,2
2.08,0.298,NaN,2
2.08,0.3,NaN,2
2.08,0.302,NaN,2
2.08,0.304,NaN,2
2.08,0.306,NaN,2
2.08,0.308,NaN,2
2.08,0.31,NaN,2
2.08,0.312,NaN,2
2.08,0.314,NaN,2
2.08,0.316,NaN,2
2.08,0.318,NaN,2
2.08,0.31999999999999995,NaN,2
2.08,0.32199999999999995,NaN,2
2.08,0.32399999999999995,NaN,2
2.08,0.32599999999999996,NaN,2
2.08,0.32799999999999996,NaN,2
2.08,0.32999999999999996,NaN,2
2.08,0.33199999999999996,NaN,2
2.08,0.33399999999999996,NaN,2
2.08,0.33599999999999997,NaN,2
2.08,0.33799999999999997,NaN,2
2.08,0.33999999999999997,NaN,2
2.08,0.34199999999999997,NaN,2
2.08,0.344,NaN,2
2.08,0.346,NaN,2
2.08,0.348,NaN,2
2.09,0.25,NaN,2
2.09,0.252,NaN,2
2.09,0.254,NaN,2
2.09,0.256,NaN,2
2.09,0.258,NaN,2
2.09,0.26,NaN,2
2.09,0.262,NaN,2
2.09,0.264,NaN,2
2.09,0.266,NaN,2
2.09,0.268,NaN,2
2.09,0.27,NaN,2
2.09,0.272,NaN,2
2.09,0.274,NaN,2
2.09,0.276,NaN,2
2.09,0.27799999999999997,NaN,2
2.09,0.27999999999999997,NaN,2
2.09,0.282,NaN,2
2.09,0.284,NaN,2
2.09,0.286,NaN,2
2.09,0.288,NaN,2
2.09,0.29,NaN,2
2.09,0.292,NaN,2
2.09,0.294,NaN,2
2.09,0.296,NaN,2
2.09,0.298,NaN,2
2.09,0.3,NaN,2
2.09,0.302,NaN,2
2.09,0.304,NaN,2
2.09,0.306,NaN,2
2.09,0.308,NaN,2
2.09,0.31,NaN,2
2.09,0.312,NaN,2
2.09,0.314,NaN,2
2.09,0.316,NaN,2
2.09,0.318,NaN,2
2.09,0.31999999999999995,NaN,2
2.09,0.32199999999999995,NaN,2
2.09,0.32399999999999995,NaN,2
2.09,0.32599999999999996,NaN,2
2.09,0.32799999999999996,NaN,2
2.09,0.32999999999999996,NaN,2
2.09,0.33199999999999996,NaN,2
2.09,0.33399999999999996,NaN,2
2.09,0.33599999999999997,NaN,2
2.09,0.33799999999999997,NaN,2
2.09,0.33999999999999997,NaN,2
2.09,0.34199999999999997,NaN,2
2.09,0.344,NaN,2
2.09,0.346,NaN,2
2.09,0.348,NaN,2
2.1,0.25,NaN,2
2.1,0.252,NaN,2
2.1,0.254,NaN,2
2.1,0.256,NaN,2
2.1,0.258,NaN,2
2.1,0.26,NaN,2
2.1,0.262,NaN,2
2.1,0.264,NaN,2
2.1,0.266,NaN,2
2.1,0.268,NaN,2
2.1,0.27,NaN,2
2.1,0.272,NaN,2
2.1,0.274,NaN,2
2.1,0.276,NaN,2
2.1,0.27799999999999997,NaN,2
2.1,0.27999999999999997,NaN,2
2.1,0.282,NaN,2
2.1,0.284,NaN,2
2.1,0.286,NaN,2
2.1,0.288,NaN,2
2.1,0.29,NaN,2
2.1,0.292,NaN,2
2.1,0.294,NaN,2
2.1,0.296,NaN,2
2.1,0.298,NaN,2
2.1,0.3,NaN,2
2.1,0.302,NaN,2
2.1,0.304,NaN,2
2.1,0.306,NaN,2
2.1,0.308,NaN,2
2.1,0.31,NaN,2
2.1,0.312,NaN,2
2.1,0.314,NaN,2
2.1,0.316,NaN,2
2.1,0.318,NaN,2
2.1,0.31999999999999995,NaN,2
2.1,0.32199999999999995,NaN,2
2.1,0.32399999999999995,NaN,2
2.1,0.32599999999999996,NaN,2
2.1,0.32799999999999996,NaN,2
2.1,0.32999999999999996,NaN,2
2.1,0.33199999999999996,NaN,2
2.1,0.33399999999999996,NaN,2
2.1,0.33599999999999997,NaN,2
2.1,0.33799999999999997,NaN,2
2.1,0.33999999999999997,NaN,2
2.1,0.34199999999999997,NaN,2
2.1,0.344,NaN,2
2.1,0.346,NaN,2
2.1,0.348,NaN,2
2.11,0.25,NaN,2
2.11,0.252,NaN,2
2.11,0.254,NaN,2
2.11,0.256,NaN,2
2.11,0.258,NaN,2
2.11,0.26,NaN,2
2.11,0.262,NaN,2
2.11,0.264,NaN,2
2.11,0.266,NaN,2
2.11,0.268,NaN,2
2.11,0.27,NaN,2
2.11,0.272,NaN,2
2.11,0.274,NaN,2
2.11,0.276,NaN,2
2.11,0.27799999999999997,NaN,2
2.11,0.27999999999999997,NaN,2
2.11,0.282,NaN,2
2.11,0.284,NaN,2
2.11,0.286,NaN,2
2.11,0.288,NaN,2
2.11,0.29,NaN,2
2.11,0.292,NaN,2
2.11,0.294,NaN,2
2.11,0.296,NaN,2
2.11,0.298,NaN,2
2.11,0.3,NaN,2
2.11,0.302,NaN,2
2.11,0.304,NaN,2
2.11,0.306,NaN,2
2.11,0.308,NaN,2
2.11,0.31,NaN,2
2.11,0.312,NaN,2
2.11,0.314,NaN,2
2.11,0.316,NaN,2
2.11,0.318,NaN,2
2.11,0.31999999999999995,NaN,2
2.11,0.32199999999999995,NaN,2
2.11,0.32399999999999995,NaN,2
2.11,0.32599999999999996,NaN,2
2.11,0.32799999999999996,NaN,2
2.11,0.32999999999999996,NaN,2
2.11,0.33199999999999996,NaN,2
2.11,0.33399999999999996,NaN,2
2.11,0.33599999999999997,NaN,2
2.11,0.33799999999999997,NaN,2
2.11,0.33999999999999997,NaN,2
2.11,0.34199999999999997,NaN,2
2.11,0.344,NaN,2
2.11,0.346,NaN,2
2.11,0.348,NaN,2
2.12,0.25,NaN,2
2.12,0.252,NaN,2
2.12,0.254,NaN,2
2.12,0.256,NaN,2
2.12,0.258,NaN,2
2.12,0.26,NaN,2
2.12,0.262,NaN,2
2.12,0.264,NaN,2
2.12,0.266,NaN,2
2.12,0.268,NaN,2
2.12,0.27,NaN,2
2.12,0.272,NaN,2
2.12,0.274,NaN,2
2.12,0.276,NaN,2
2.12,0.27799999999999997,NaN,2
2.12,0.27999999999999997,NaN,2
2.12,0.282,NaN,2
2.12,0.284,NaN,2
2.12,0.286,NaN,2
2.12,0.288,NaN,2
2.12,0.29,NaN,2
2.12,0.292,NaN,2
2.12,0.294,NaN,2
2.12,0.296,NaN,2
2.12,0.298,NaN,2
2.12,0.3,NaN,2
2.12,0.302,NaN,2
2.12,0.304,NaN,2
2.12,0.306,NaN,2
2.12,0.308,NaN,2
2.12,0.31,NaN,2
2.12,0.312,NaN,2
2.12,0.314,NaN,2
2.12,0.316,NaN,2
2.12,0.318,NaN,2
2.12,0.31999999999999995,NaN,2
2.12,0.32199999999999995,NaN,2
2.12,0.32399999999999995,NaN,2
2.12,0.32599999999999996,NaN,2
2.12,0.32799999999999996,NaN,2
2.12,0.32999999999999996,NaN,2
2.12,0.33199999999999996,NaN,2
2.12,0.33399999999999996,NaN,2
2.12,0.33599999999999997,NaN,2
2.12,0.33799999999999997,NaN,2
2.12,0.33999999999999997,NaN,2
2.12,0.34199999999999997,NaN,2
2.12,0.344,NaN,2
2.12,0.346,NaN,2
2.12,0.348,NaN,2
2.13,0.25,NaN,2
2.13,0.252,NaN,2
2.13,0.254,NaN,2
2.13,0.256,NaN,2
2.13,0.258,NaN,2
2.13,0.26,NaN,2
2.13,0.262,NaN,2
2.13,0.264,NaN,2
2.13,0.266,NaN,2
2.13,0.268,NaN,2
2.13,0.27,NaN,2
2.13,0.272,NaN,2
2.13,0.274,NaN,2
2.13,0.276,NaN,2
2.13,0.27799999999999997,NaN,2
2.13,0.27999999999999997,NaN,2
2.13,0.282,NaN,2
2.13,0.284,NaN,2
2.13,0.286,NaN,2
2.13,0.288,NaN,2
2.13,0.29,NaN,2
2.13,0.292,NaN,2
2.13,0.294,NaN,2
2.13,0.296,NaN,2
2.13,0.298,NaN,2
2.13,0.3,NaN,2
2.13,0.302,NaN,2
2.13,0.304,NaN,2
2.13,0.306,NaN,2
2.13,0.308,NaN,2
2.13,0.31,NaN,2
2.13,0.312,NaN,2
2.13,0.314,NaN,2
2.13,0.316,NaN,2
2.13,0.318,NaN,2
2.13,0.31999999999999995,NaN,2
2.13,0.32199999999999995,NaN,2
2.13,0.32399999999999995,NaN,2
2.13,0.32599999999999996,NaN,2
2.13,0.32799999999999996,NaN,2
2.13,0.32999999999999996,NaN,2
2.13,0.33199999999999996,NaN,2
2.13,0.33399999999999996,NaN,2
2.13,0.33599999999999997,NaN,2
2.13,0.33799999999999997,NaN,2
2.13,0.33999999999999997,NaN,2
2.13,0.34199999999999997,NaN,2
2.13,0.344,NaN,2
2.13,0.346,NaN,2
2.13,0.348,NaN,2
2.14,0.25,NaN,2
2.14,0.252,NaN,2
2.14,0.254,NaN,2
2.14,0.256,NaN,2
2.14,0.258,NaN,2
2.14,0.26,NaN,2
2.14,0.262,NaN,2
2.14,0.264,NaN,2
2.14,0.266,NaN,2
2.14,0.268,NaN,2
2.14,0.27,NaN,2
2.14,0.272,NaN,2
2.14,0.274,NaN,2
2.14,0.276,NaN,2
2.14,0.27799999999999997,NaN,2
2.14,0.27999999999999997,NaN,2
2.14,0.282,NaN,2
2.14,0.284,NaN,2
2.14,0.286,NaN,2
2.14,0.288,NaN,2
2.14,0.29,NaN,2
2.14,0.292,NaN,2
2.14,0.294,NaN,2
2.14,0.296,NaN,2
2.14,0.298,NaN,2
2.14,0.3,NaN,2
2.14,0.302,NaN,2
2.14,0.304,NaN,2
2.14,0.306,NaN,2
2.14,0.308,NaN,2
2.14,0.31,NaN,2
2.14,0.312,NaN,2
2.14,0.314,NaN,2
2.14,0.316,NaN,2
2.14,0.318,NaN,2
2.14,0.31999999999999995,NaN,2
2.14,0.32199999999999995,NaN,2
2.14,0.32399999999999995,NaN,2
2.14,0.32599999999999996,NaN,2
2.14,0.32799999999999996,NaN,2
2.14,0.32999999999999996,NaN,2
2.14,0.33199999999999996,NaN,2
2.14,0.33399999999999996,NaN,2
2.14,0.33599999999999997,NaN,2
2.14,0.33799999999999997,NaN,2
2.14,0.33999999999999997,NaN,2
2.14,0.34199999999999997,NaN,2
2.14,0.344,NaN,2
2.14,0.346,NaN,2
2.14,0.348,NaN,2
2.15,0.25,NaN,2
2.15,0.252,NaN,2
2.15,0.254,NaN,2
2.15,0.256,NaN,2
2.15,0.258,NaN,2
2.15,0.26,NaN,2
2.15,0.262,NaN,2
2.15,0.264,NaN,2
2.15,0.266,NaN,2
2.15,0.268,NaN,2
2.15,0.27,NaN,2
2.15,0.272,NaN,2
2.15,0.274,NaN,2
2.15,0.276,NaN,2
2.15,0.27799999999999997,NaN,2
2.15,0.27999999999999997,NaN,2
2.15,0.282,NaN,2
2.15,0.284,NaN,2
2.15,0.286,NaN,2
2.15,0.288,NaN,2
2.15,0.29,NaN,2
2.15,0.292,NaN,2
2.15,0.294,NaN,2
2.15,0.296,NaN,2
2.15,0.298,NaN,2
2.15,0.3,NaN,2
2.15,0.302,NaN,2
2.15,0.304,NaN,2
2.15,0.306,NaN,2
2.15,0.308,NaN,2
2.15,0.31,NaN,2
2.15,0.312,NaN,2
2.15,0.314,NaN,2
2.15,0.316,NaN,2
2.15,0.318,NaN,2
2.15,0.31999999999999995,NaN,2
2.15,0.32199999999999995,NaN,2
2.15,0.32399999999999995,NaN,2
2.15,0.32599999999999996,NaN,2
2.15,0.32799999999999996,NaN,2
2.15,0.32999999999999996,NaN,2
2.15,0.33199999999999996,NaN,2
2.15,0.33399999999999996,NaN,2
2.15,0.33599999999999997,NaN,2
2.15,0.33799999999999997,NaN,2
2.15,0.33999999999999997,NaN,2
2.15,0.34199999999999997,NaN,2
2.15,0.344,NaN,2
2.15,0.346,NaN,2
2.15,0.348,NaN,2
2.16,0.25,NaN,2
2.16,0.252,NaN,2
2.16,0.254,NaN,2
2.16,0.256,NaN,2
2.16,0.258,NaN,2
2.16,0.26,NaN,2
2.16,0.262,NaN,2
2.16,0.264,NaN,2
2.16,0.266,NaN,2
2.16,0.268,NaN,2
2.16,0.27,NaN,2
2.16,0.272,NaN,2
2.16,0.274,NaN,2
2.16,0.276,NaN,2
2.16,0.27799999999999997,NaN,2
2.16,0.27999999999999997,NaN,2
2.16,0.282,NaN,2
2.16,0.284,NaN,2
2.16,0.286,NaN,2
2.16,0.288,NaN,2
2.16,0.29,NaN,2
2.16,0.292,NaN,2
2.16,0.294,NaN,2
2.16,0.296,NaN,2
2.16,0.298,NaN,2
2.16,0.3,NaN,2
2.16,0.302,NaN,2
2.16,0.304,NaN,2
2.16,0.306,NaN,2
2.16,0.308,NaN,2
2.16,0.31,NaN,2
2.16,0.312,NaN,2
2.16,0.314,NaN,2
2.16,0.316,NaN,2
2.16,0.318,NaN,2
2.16,0.31999999999999995,NaN,2
2.16,0.32199999999999995,NaN,2
2.16,0.32399999999999995,NaN,2
2.16,0.32599999999999996,NaN,2
2.16,0.32799999999999996,NaN,2
2.16,0.32999999999999996,NaN,2
2.16,0.33199999999999996,NaN,2
2.16,0.33399999999999996,NaN,2
2.16,0.33599999999999997,NaN,2
2.16,0.33799999999999997,NaN,2
2.16,0.33999999999999997,NaN,2
2.16,0.34199999999999997,NaN,2
2.16,0.344,NaN,2
2.16,0.346,NaN,2
2.16,0.348,NaN,2
2.17,0.25,NaN,2
2.17,0.252,NaN,2
2.17,0.254,NaN,2
2.17,0.256,NaN,2
2.17,0.258,NaN,2
2.17,0.26,NaN,2
2.17,0.262,NaN,2
2.17,0.264,NaN,2
2.17,0.266,NaN,2
2.17,0.268,NaN,2
2.17,0.27,NaN,2
2.17,0.272,NaN,2
2.17,0.274,NaN,2
2.17,0.276,NaN,2
2.17,0.27799999999999997,NaN,2
2.17,0.27999999999999997,NaN,2
2.17,0.282,NaN,2
2.17,0.284,NaN,2
2.17,0.286,NaN,2
2.17,0.288,NaN,2
2.17,0.29,NaN,2
2.17,0.292,NaN,2
2.17,0.294,NaN,2
2.17,0.296,NaN,2
2.17,0.298,NaN,2
2.17,0.3,NaN,2
2.17,0.302,NaN,2
2.17,0.304,NaN,2
2.17,0.306,NaN,2
2.17,0.308,NaN,2
2.17,0.31,NaN,2
2.17,0.312,NaN,2
2.17,0.314,NaN,2
2.17,0.316,NaN,2
2.17,0.318,NaN,2
2.17,0.31999999999999995,NaN,2
2.17,0.32199999999999995,NaN,2
2.17,0.32399999999999995,NaN,2
2.17,0.32599999999999996,NaN,2
2.17,0.32799999999999996,NaN,2
2.17,0.32999999999999996,NaN,2
2.17,0.33199999999999996,NaN,2
2.17,0.33399999999999996,NaN,2
2.17,0.33599999999999997,NaN,2
2.17,0.33799999999999997,NaN,2
2.17,0.33999999999999997,NaN,2
2.17,0.34199999999999997,NaN,2
2.17,0.344,NaN,2
2.17,0.346,NaN,2
2.17,0.348,NaN,2
2.18,0.25,NaN,2
2.18,0.252,NaN,2
2.18,0.254,NaN,2
2.18,0.256,NaN,2
2.18,0.258,NaN,2
2.18,0.26,NaN,2
2.18,0.262,NaN,2
2.18,0.264,NaN,2
2.18,0.266,NaN,2
2.18,0.268,NaN,2
2.18,0.27,NaN,2
2.18,0.272,NaN,2
2.18,0.274,NaN,2
2.18,0.276,NaN,2
2.18,0.27799999999999997,NaN,2
2.18,0.27999999999999997,NaN,2
